timestamp	w.s.	dir.	%T(K)	press.	hum.	vis.	cover	description
1696062746.179	0.89	28	289.76	1018	91	10000	Clouds	overcast clouds
1696062866.423	0.89	28	289.76	1018	91	10000	Clouds	overcast clouds
1696062986.564	0.89	28	289.76	1018	91	10000	Clouds	overcast clouds
1696063106.724	0.89	28	289.76	1018	91	10000	Clouds	overcast clouds
1696063226.865	0.89	28	289.76	1018	91	10000	Clouds	overcast clouds
1696063347.052	0.89	331	289.75	1019	91	10000	Clouds	overcast clouds
1696063467.255	0.89	331	289.75	1019	91	10000	Clouds	overcast clouds
1696063587.400	0.89	331	289.75	1019	91	10000	Clouds	overcast clouds
1696063707.569	0.89	331	289.75	1019	91	10000	Clouds	overcast clouds
1696063827.730	0.89	331	289.75	1019	91	10000	Clouds	overcast clouds
1696063947.890	0.89	331	289.75	1019	91	10000	Clouds	overcast clouds
1696064068.028	0.89	344	289.73	1018	91	10000	Clouds	overcast clouds
1696064188.257	0.89	344	289.73	1018	91	10000	Clouds	overcast clouds
1696064308.413	0.89	344	289.73	1018	91	10000	Clouds	overcast clouds
1696064428.585	0.89	344	289.73	1018	91	10000	Clouds	overcast clouds
1696064548.847	0.89	344	289.73	1018	91	10000	Clouds	overcast clouds
1696064669.012	0.45	344	289.68	1019	92	10000	Clouds	overcast clouds
1696064789.208	0.45	344	289.68	1019	92	10000	Clouds	overcast clouds
1696064909.378	0.45	344	289.68	1019	92	10000	Clouds	overcast clouds
1696065029.591	0.45	344	289.68	1019	92	10000	Clouds	overcast clouds
1696065149.839	0.45	344	289.68	1019	92	10000	Clouds	overcast clouds
1696065270.058	0.45	338	289.68	1019	92	10000	Clouds	overcast clouds
1696065390.254	0.45	338	289.68	1019	92	10000	Clouds	overcast clouds
1696065510.392	0.45	338	289.68	1019	92	10000	Clouds	overcast clouds
1696065630.542	0.45	338	289.68	1019	92	10000	Clouds	overcast clouds
1696065750.958	0.45	338	289.68	1019	92	10000	Clouds	overcast clouds
1696065871.147	0.89	284	289.68	1019	91	10000	Clouds	overcast clouds
1696065991.351	0.89	284	289.68	1019	91	10000	Clouds	overcast clouds
1696066111.548	0.89	284	289.68	1019	91	10000	Clouds	overcast clouds
1696066231.717	0.89	284	289.68	1019	91	10000	Clouds	overcast clouds
1696066351.863	0.89	284	289.68	1019	91	10000	Clouds	overcast clouds
1696066472.004	0.89	284	289.68	1019	91	10000	Clouds	overcast clouds
1696066592.166	0.89	303	289.60	1019	91	10000	Clouds	overcast clouds
1696066712.311	0.89	303	289.60	1019	91	10000	Clouds	overcast clouds
1696066832.458	0.89	303	289.60	1019	91	10000	Clouds	overcast clouds
1696066952.611	0.89	303	289.60	1019	91	10000	Clouds	overcast clouds
1696067072.816	0.89	303	289.60	1019	91	10000	Clouds	overcast clouds
1696067193.005	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696067313.173	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696067433.328	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696067553.672	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696067673.826	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696067793.995	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696067914.197	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696068034.352	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696068154.571	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696068274.716	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696068394.867	0.45	292	289.59	1019	91	10000	Clouds	overcast clouds
1696068515.024	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696068635.227	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696068755.540	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696068875.879	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696068996.147	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696069116.310	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696069236.521	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696069356.751	0.45	315	289.48	1019	91	10000	Clouds	overcast clouds
1696069476.963	0.45	335	289.42	1019	91	10000	Clouds	overcast clouds
1696069597.170	0.45	335	289.42	1019	91	10000	Clouds	overcast clouds
1696069717.353	0.45	335	289.42	1019	91	10000	Clouds	overcast clouds
1696069837.523	0.45	335	289.42	1019	91	10000	Clouds	overcast clouds
1696069957.751	0.45	335	289.42	1019	91	10000	Clouds	overcast clouds
1696070077.907	0.45	335	289.42	1019	91	10000	Clouds	overcast clouds
1696070198.105	0.89	329	289.34	1020	91	10000	Clouds	overcast clouds
1696070318.308	0.89	329	289.34	1020	91	10000	Clouds	overcast clouds
1696070438.474	0.89	329	289.34	1020	91	10000	Clouds	overcast clouds
1696070558.638	0.89	329	289.34	1020	91	10000	Clouds	overcast clouds
1696070678.825	0.89	329	289.34	1020	91	10000	Clouds	overcast clouds
1696070798.994	0.89	5	289.31	1020	91	10000	Clouds	overcast clouds
1696070919.191	0.89	16	289.30	1020	91	10000	Clouds	overcast clouds
1696071039.410	0.89	16	289.30	1020	91	10000	Clouds	overcast clouds
1696071159.592	0.89	16	289.30	1020	91	10000	Clouds	overcast clouds
1696071279.778	0.89	16	289.30	1020	91	10000	Clouds	overcast clouds
1696071400.013	0.89	16	289.30	1020	91	10000	Clouds	overcast clouds
1696071520.210	0.89	25	289.29	1020	91	10000	Clouds	broken clouds
1696071640.427	0.89	25	289.29	1020	91	10000	Clouds	broken clouds
1696071760.662	0.89	25	289.29	1020	91	10000	Clouds	broken clouds
1696071880.838	0.89	25	289.29	1020	91	10000	Clouds	broken clouds
1696072001.039	0.89	25	289.29	1020	91	10000	Clouds	broken clouds
1696072121.259	0.89	5	289.20	1020	91	10000	Clouds	broken clouds
1696072241.486	0.89	5	289.20	1020	91	10000	Clouds	broken clouds
1696072361.644	0.89	5	289.20	1020	91	10000	Clouds	broken clouds
1696072481.853	0.89	5	289.20	1020	91	10000	Clouds	broken clouds
1696072602.017	0.89	5	289.20	1020	91	10000	Clouds	broken clouds
1696072722.188	0.89	355	289.18	1020	91	10000	Clouds	broken clouds
1696072842.372	0.89	355	289.18	1020	91	10000	Clouds	broken clouds
1696072962.526	0.89	355	289.18	1020	91	10000	Clouds	broken clouds
1696073082.776	0.89	0	289.16	1020	91	10000	Clouds	broken clouds
1696073203.000	0.89	0	289.16	1020	91	10000	Clouds	broken clouds
1696073323.288	0.89	0	289.16	1020	91	10000	Clouds	broken clouds
1696073443.470	0.89	0	289.16	1020	91	10000	Clouds	broken clouds
1696073563.642	0.89	0	289.16	1020	91	10000	Clouds	broken clouds
1696073683.802	0.89	0	289.11	1020	91	10000	Clouds	broken clouds
1696073803.981	0.89	0	289.11	1020	91	10000	Clouds	broken clouds
1696073924.229	0.89	0	289.11	1020	91	10000	Clouds	broken clouds
1696074044.412	0.89	0	289.11	1020	91	10000	Clouds	broken clouds
1696074164.627	0.89	0	289.11	1020	91	10000	Clouds	broken clouds
1696074284.793	0.45	17	289.19	1020	91	10000	Clouds	broken clouds
1696074404.965	0.45	17	289.19	1020	91	10000	Clouds	broken clouds
1696074525.177	0.45	17	289.19	1020	91	10000	Clouds	broken clouds
1696074645.328	0.45	17	289.19	1020	91	10000	Clouds	broken clouds
1696074765.510	0.45	17	289.19	1020	91	10000	Clouds	broken clouds
1696074885.807	1.34	41	289.22	1020	91	10000	Clouds	broken clouds
1696075005.976	1.34	41	289.22	1020	91	10000	Clouds	broken clouds
1696075126.304	1.34	41	289.22	1020	91	10000	Clouds	broken clouds
1696075246.449	1.34	41	289.22	1020	91	10000	Clouds	broken clouds
1696075366.608	1.34	41	289.22	1020	91	10000	Clouds	broken clouds
1696075486.834	0.45	16	289.36	1021	90	10000	Clouds	overcast clouds
1696075607.067	0.45	16	289.36	1021	90	10000	Clouds	overcast clouds
1696075727.251	0.45	16	289.36	1021	90	10000	Clouds	overcast clouds
1696075847.406	0.45	16	289.36	1021	90	10000	Clouds	overcast clouds
1696075967.608	0.45	16	289.36	1021	90	10000	Clouds	overcast clouds
1696076087.858	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696076208.024	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696076328.175	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696076448.328	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696076568.479	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696076688.624	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696076808.837	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696076928.992	0.89	9	289.36	1021	90	10000	Clouds	overcast clouds
1696077049.240	0.45	348	289.49	1021	90	10000	Clouds	overcast clouds
1696077169.405	0.45	348	289.49	1021	90	10000	Clouds	overcast clouds
1696077289.544	0.45	348	289.49	1021	90	10000	Clouds	overcast clouds
1696077409.693	0.45	348	289.49	1021	90	10000	Clouds	overcast clouds
1696077529.837	0.45	348	289.49	1021	90	10000	Clouds	overcast clouds
1696077649.989	0.45	348	289.49	1021	90	10000	Clouds	overcast clouds
1696077770.340	0.89	34	289.57	1021	90	10000	Clouds	overcast clouds
1696077890.504	0.89	34	289.57	1021	90	10000	Clouds	overcast clouds
1696078010.646	0.89	34	289.57	1021	90	10000	Clouds	overcast clouds
1696078130.798	0.89	34	289.57	1021	90	10000	Clouds	overcast clouds
1696078250.944	0.89	34	289.57	1021	90	10000	Clouds	overcast clouds
1696078371.101	1.34	38	289.75	1021	89	10000	Clouds	overcast clouds
1696078491.292	1.34	38	289.75	1021	89	10000	Clouds	overcast clouds
1696078611.532	1.34	38	289.75	1021	89	10000	Clouds	overcast clouds
1696078731.740	1.34	38	289.75	1021	89	10000	Clouds	overcast clouds
1696078851.937	1.34	38	289.75	1021	89	10000	Clouds	overcast clouds
1696078972.106	1.54	0	289.93	1021	89	10000	Clouds	overcast clouds
1696079092.248	1.54	0	289.93	1021	89	10000	Clouds	overcast clouds
1696079212.410	1.54	0	289.93	1021	89	10000	Clouds	overcast clouds
1696079332.558	1.54	0	289.93	1021	89	10000	Clouds	overcast clouds
1696079452.709	1.54	0	289.93	1021	89	10000	Clouds	overcast clouds
1696079572.932	1.54	0	289.93	1021	89	10000	Clouds	overcast clouds
1696079693.148	1.54	0	290.01	1021	89	10000	Clouds	overcast clouds
1696079813.326	1.54	0	290.01	1021	89	10000	Clouds	overcast clouds
1696079933.682	1.54	0	290.01	1021	89	10000	Clouds	overcast clouds
1696080053.833	1.54	0	290.01	1021	89	10000	Clouds	overcast clouds
1696080174.000	1.54	0	290.01	1021	89	10000	Clouds	overcast clouds
1696080294.205	1.54	0	290.20	1021	90	10000	Clouds	overcast clouds
1696080414.391	1.54	0	290.20	1021	90	10000	Clouds	overcast clouds
1696080534.556	1.54	0	290.20	1021	90	10000	Clouds	overcast clouds
1696080654.775	1.54	0	290.20	1021	90	10000	Clouds	overcast clouds
1696080774.928	1.54	0	290.20	1021	90	10000	Clouds	overcast clouds
1696080895.080	2.24	11	290.38	1021	90	10000	Clouds	overcast clouds
1696081015.266	2.24	11	290.46	1021	89	10000	Clouds	overcast clouds
1696081135.441	2.24	11	290.46	1021	89	10000	Clouds	overcast clouds
1696081255.601	2.24	11	290.46	1021	89	10000	Clouds	overcast clouds
1696081375.785	2.24	11	290.46	1021	89	10000	Clouds	overcast clouds
1696081496.008	2.24	11	290.61	1021	89	10000	Clouds	overcast clouds
1696081616.414	2.24	11	290.61	1021	89	10000	Clouds	overcast clouds
1696081736.601	2.24	11	290.61	1021	89	10000	Clouds	overcast clouds
1696081856.743	2.24	11	290.61	1021	89	10000	Clouds	overcast clouds
1696081976.885	2.24	11	290.61	1021	89	10000	Clouds	overcast clouds
1696082097.036	2.24	328	290.85	1021	88	10000	Clouds	overcast clouds
1696082217.189	2.24	328	290.85	1021	88	10000	Clouds	overcast clouds
1696082337.369	2.24	328	290.85	1021	88	10000	Clouds	overcast clouds
1696082457.545	2.24	328	290.85	1021	88	10000	Clouds	overcast clouds
1696082577.696	2.24	328	290.85	1021	88	10000	Clouds	overcast clouds
1696082697.871	2.24	328	290.85	1021	88	10000	Clouds	overcast clouds
1696082818.064	1.79	34	291.12	1021	86	10000	Clouds	overcast clouds
1696082938.288	1.79	34	291.12	1021	86	10000	Clouds	overcast clouds
1696083058.446	1.79	34	291.12	1021	86	10000	Clouds	overcast clouds
1696083178.594	1.79	34	291.12	1021	86	10000	Clouds	overcast clouds
1696083298.885	1.79	34	291.12	1021	86	10000	Clouds	overcast clouds
1696083419.159	2.24	123	291.36	1021	86	10000	Clouds	overcast clouds
1696083539.741	2.24	123	291.36	1021	86	10000	Clouds	overcast clouds
1696083659.932	2.24	123	291.36	1021	86	10000	Clouds	overcast clouds
1696083780.075	2.24	123	291.36	1021	86	10000	Clouds	overcast clouds
1696083900.279	2.24	123	291.36	1021	86	10000	Clouds	overcast clouds
1696084020.451	2.24	123	291.36	1021	86	10000	Clouds	overcast clouds
1696084140.721	1.79	336	291.54	1021	85	10000	Clouds	overcast clouds
1696084260.939	1.79	336	291.54	1021	85	10000	Clouds	overcast clouds
1696084381.167	1.79	336	291.54	1021	85	10000	Clouds	overcast clouds
1696084501.310	1.79	336	291.54	1021	85	10000	Clouds	overcast clouds
1696084621.652	1.79	336	291.54	1021	85	10000	Clouds	overcast clouds
1696084741.840	2.24	38	291.82	1021	84	10000	Clouds	overcast clouds
1696084862.049	2.24	38	291.82	1021	84	10000	Clouds	overcast clouds
1696084982.207	2.24	38	291.82	1021	84	10000	Clouds	overcast clouds
1696085102.422	2.24	38	291.82	1021	84	10000	Clouds	overcast clouds
1696085222.647	2.24	38	291.82	1021	84	10000	Clouds	overcast clouds
1696085342.827	1.54	0	292.01	1021	84	10000	Clouds	overcast clouds
1696085462.983	1.54	0	292.01	1021	84	10000	Clouds	overcast clouds
1696085583.126	1.54	0	292.01	1021	84	10000	Clouds	overcast clouds
1696085703.267	1.54	0	292.01	1021	84	10000	Clouds	overcast clouds
1696085823.421	1.54	0	292.01	1021	84	10000	Clouds	overcast clouds
1696085943.627	1.79	0	292.14	1021	84	10000	Clouds	overcast clouds
1696086063.888	1.79	0	292.14	1021	84	10000	Clouds	overcast clouds
1696086184.093	1.79	0	292.14	1021	84	10000	Clouds	overcast clouds
1696086304.254	1.79	0	292.14	1021	84	10000	Clouds	overcast clouds
1696086424.428	1.79	0	292.14	1021	84	10000	Clouds	overcast clouds
1696086544.642	1.79	0	292.29	1021	84	10000	Clouds	overcast clouds
1696086664.958	1.79	0	292.29	1021	84	10000	Clouds	overcast clouds
1696086785.199	1.79	0	292.29	1021	84	10000	Clouds	overcast clouds
1696086905.464	1.79	0	292.29	1021	84	10000	Clouds	overcast clouds
1696087025.879	1.79	0	292.29	1021	84	10000	Clouds	overcast clouds
1696087146.113	2.24	319	292.56	1021	83	10000	Clouds	overcast clouds
1696087266.319	2.24	319	292.56	1021	83	10000	Clouds	overcast clouds
1696087386.498	2.24	319	292.56	1021	83	10000	Clouds	overcast clouds
1696087506.663	2.24	319	292.56	1021	83	10000	Clouds	overcast clouds
1696087626.826	2.24	319	292.56	1021	83	10000	Clouds	overcast clouds
1696087747.162	1.79	291	292.62	1021	83	10000	Clouds	overcast clouds
1696087867.480	1.79	291	292.62	1021	83	10000	Clouds	overcast clouds
1696087987.656	1.79	291	292.62	1021	83	10000	Clouds	overcast clouds
1696088107.814	1.79	291	292.62	1021	83	10000	Clouds	overcast clouds
1696088227.968	1.79	291	292.62	1021	83	10000	Clouds	overcast clouds
1696088348.155	1.54	0	292.88	1021	83	10000	Clouds	overcast clouds
1696088468.379	1.54	0	292.88	1021	83	10000	Clouds	overcast clouds
1696088588.535	1.54	0	292.88	1021	83	10000	Clouds	overcast clouds
1696088708.753	1.54	0	292.88	1021	83	10000	Clouds	overcast clouds
1696088828.929	1.54	0	292.88	1021	83	10000	Clouds	overcast clouds
1696088949.142	1.79	343	293.11	1021	82	10000	Clouds	overcast clouds
1696089069.313	1.79	343	293.11	1021	82	10000	Clouds	overcast clouds
1696089189.529	1.79	343	293.11	1021	82	10000	Clouds	overcast clouds
1696089309.697	1.79	343	293.11	1021	82	10000	Clouds	overcast clouds
1696089429.840	1.79	343	293.11	1021	82	10000	Clouds	overcast clouds
1696089550.153	1.79	5	293.11	1021	82	10000	Clouds	overcast clouds
1696089670.420	1.79	5	293.11	1021	82	10000	Clouds	overcast clouds
1696089790.564	1.79	5	293.11	1021	82	10000	Clouds	overcast clouds
1696089910.875	1.79	5	293.11	1021	82	10000	Clouds	overcast clouds
1696090031.061	1.79	5	293.11	1021	82	10000	Clouds	overcast clouds
1696090151.210	1.79	344	293.40	1021	80	10000	Clouds	overcast clouds
1696090271.501	1.79	344	293.40	1021	80	10000	Clouds	overcast clouds
1696090391.678	1.79	344	293.40	1021	80	10000	Clouds	overcast clouds
1696090511.836	1.79	344	293.40	1021	80	10000	Clouds	overcast clouds
1696090631.976	1.79	344	293.40	1021	80	10000	Clouds	overcast clouds
1696090752.147	1.54	0	293.65	1021	80	10000	Clouds	overcast clouds
1696090872.380	1.54	0	293.65	1021	80	10000	Clouds	overcast clouds
1696090992.739	1.54	0	293.65	1021	80	10000	Clouds	overcast clouds
1696091112.886	1.54	0	293.65	1021	80	10000	Clouds	overcast clouds
1696091233.029	1.54	0	293.65	1021	80	10000	Clouds	overcast clouds
1696091353.369	1.54	0	293.93	1021	78	10000	Clouds	overcast clouds
1696091473.572	1.54	0	293.93	1021	78	10000	Clouds	overcast clouds
1696091593.710	1.54	0	293.93	1021	78	10000	Clouds	overcast clouds
1696091713.867	1.54	0	293.93	1021	78	10000	Clouds	overcast clouds
1696091834.071	1.54	0	293.93	1021	78	10000	Clouds	overcast clouds
1696091956.007	1.79	19	294.31	1021	77	10000	Clouds	overcast clouds
1696092076.188	1.79	19	294.31	1021	77	10000	Clouds	overcast clouds
1696092196.342	1.79	19	294.31	1021	77	10000	Clouds	overcast clouds
1696092316.511	1.79	19	294.42	1021	76	10000	Clouds	few clouds
1696092436.673	1.79	19	294.42	1021	76	10000	Clouds	few clouds
1696092556.900	2.24	337	294.53	1021	76	10000	Clouds	few clouds
1696092677.122	2.24	337	294.53	1021	76	10000	Clouds	few clouds
1696092797.352	2.24	337	294.53	1021	76	10000	Clouds	few clouds
1696092917.712	2.24	337	294.53	1021	76	10000	Clouds	few clouds
1696093037.865	2.24	337	294.53	1021	76	10000	Clouds	few clouds
1696093158.121	1.79	328	294.73	1021	75	10000	Clouds	few clouds
1696093278.332	1.79	328	294.73	1021	75	10000	Clouds	few clouds
1696093398.569	1.79	328	294.73	1021	75	10000	Clouds	few clouds
1696093518.838	1.79	328	294.73	1021	75	10000	Clouds	few clouds
1696093638.996	1.79	328	294.73	1021	75	10000	Clouds	few clouds
1696093759.180	1.79	36	295.10	1021	74	10000	Clouds	broken clouds
1696093879.336	1.79	36	295.10	1021	74	10000	Clouds	broken clouds
1696093999.615	1.79	36	295.10	1021	74	10000	Clouds	broken clouds
1696094119.813	1.79	36	295.10	1021	74	10000	Clouds	broken clouds
1696094239.973	1.79	36	295.10	1021	74	10000	Clouds	broken clouds
1696094360.160	1.79	329	295.25	1021	74	10000	Clouds	broken clouds
1696094480.317	1.79	329	295.25	1021	74	10000	Clouds	broken clouds
1696094600.525	1.79	329	295.25	1021	74	10000	Clouds	broken clouds
1696094720.678	1.79	329	295.25	1021	74	10000	Clouds	broken clouds
1696094840.833	1.79	329	295.25	1021	74	10000	Clouds	broken clouds
1696094961.096	2.24	19	295.33	1021	74	10000	Clouds	broken clouds
1696095081.322	2.24	19	295.33	1021	74	10000	Clouds	broken clouds
1696095201.515	2.24	19	295.33	1021	74	10000	Clouds	broken clouds
1696095321.795	2.24	19	295.33	1021	74	10000	Clouds	broken clouds
1696095441.951	1.79	355	295.49	1021	73	10000	Clouds	broken clouds
1696095562.107	1.79	355	295.49	1021	73	10000	Clouds	broken clouds
1696095682.268	1.79	355	295.49	1021	73	10000	Clouds	broken clouds
1696095802.417	1.79	355	295.49	1021	73	10000	Clouds	broken clouds
1696095922.631	1.79	355	295.49	1021	73	10000	Clouds	broken clouds
1696096042.963	1.79	355	295.49	1021	73	10000	Clouds	broken clouds
1696096163.161	2.06	0	295.62	1020	72	10000	Clouds	broken clouds
1696096283.316	2.06	0	295.62	1020	72	10000	Clouds	broken clouds
1696096403.465	2.06	0	295.62	1020	72	10000	Clouds	broken clouds
1696096523.627	2.06	0	295.62	1020	72	10000	Clouds	broken clouds
1696096643.833	2.06	0	295.62	1020	72	10000	Clouds	broken clouds
1696096764.043	2.06	0	295.64	1020	71	10000	Clouds	broken clouds
1696096884.328	2.06	0	295.64	1020	71	10000	Clouds	broken clouds
1696097004.562	2.06	0	295.64	1020	71	10000	Clouds	broken clouds
1696097124.712	2.06	0	295.64	1020	71	10000	Clouds	broken clouds
1696097245.008	2.06	0	295.64	1020	71	10000	Clouds	broken clouds
1696097365.164	1.79	21	295.81	1020	71	10000	Clouds	broken clouds
1696097485.341	1.79	21	295.81	1020	71	10000	Clouds	broken clouds
1696097605.513	1.79	21	295.81	1020	71	10000	Clouds	broken clouds
1696097725.653	1.79	21	295.81	1020	71	10000	Clouds	broken clouds
1696097845.986	1.79	21	295.81	1020	71	10000	Clouds	broken clouds
1696097966.208	1.79	115	295.90	1020	70	10000	Clouds	broken clouds
1696098086.412	1.79	115	295.90	1020	70	10000	Clouds	broken clouds
1696098206.570	1.79	115	295.90	1020	70	10000	Clouds	broken clouds
1696098326.721	1.79	115	295.90	1020	70	10000	Clouds	broken clouds
1696098446.946	1.79	115	295.90	1020	70	10000	Clouds	broken clouds
1696098567.220	1.79	190	295.87	1020	70	10000	Clouds	broken clouds
1696098687.449	1.79	190	295.87	1020	70	10000	Clouds	broken clouds
1696098807.688	1.79	190	295.87	1020	70	10000	Clouds	broken clouds
1696098927.864	1.79	190	295.87	1020	70	10000	Clouds	broken clouds
1696099048.018	1.79	190	295.87	1020	70	10000	Clouds	broken clouds
1696099168.232	1.54	0	295.79	1020	71	10000	Clouds	broken clouds
1696099288.549	1.54	0	295.79	1020	71	10000	Clouds	broken clouds
1696099408.799	1.54	0	295.79	1020	71	10000	Clouds	broken clouds
1696099528.990	1.54	0	295.79	1020	71	10000	Clouds	broken clouds
1696099649.284	1.54	0	295.79	1020	71	10000	Clouds	broken clouds
1696099769.441	1.54	0	295.88	1020	71	10000	Clouds	broken clouds
1696099889.629	1.54	0	295.88	1020	71	10000	Clouds	broken clouds
1696100009.849	1.54	0	295.88	1020	71	10000	Clouds	broken clouds
1696100130.078	1.54	0	295.88	1020	71	10000	Clouds	broken clouds
1696100250.325	1.54	0	295.88	1020	71	10000	Clouds	broken clouds
1696100370.511	1.54	0	295.89	1020	71	10000	Clouds	broken clouds
1696100490.709	1.54	0	295.89	1020	71	10000	Clouds	broken clouds
1696100610.859	1.54	0	295.89	1020	71	10000	Clouds	broken clouds
1696100731.026	1.54	0	295.89	1020	71	10000	Clouds	broken clouds
1696100851.191	1.54	0	295.89	1020	71	10000	Clouds	broken clouds
1696100971.389	2.57	0	295.86	1020	70	10000	Clouds	overcast clouds
1696101091.560	2.57	0	295.86	1020	70	10000	Clouds	overcast clouds
1696101211.807	2.57	0	295.86	1020	70	10000	Clouds	overcast clouds
1696101331.966	2.57	0	295.86	1020	70	10000	Clouds	overcast clouds
1696101452.395	2.57	0	295.86	1020	70	10000	Clouds	overcast clouds
1696101572.599	2.57	0	295.90	1020	70	10000	Clouds	overcast clouds
1696101692.805	2.57	0	295.90	1020	70	10000	Clouds	overcast clouds
1696101813.034	2.57	0	295.90	1020	70	10000	Clouds	overcast clouds
1696101933.227	2.57	0	296.04	1020	70	10000	Clouds	overcast clouds
1696102053.479	2.57	0	296.04	1020	70	10000	Clouds	overcast clouds
1696102173.686	2.57	0	296.04	1020	70	10000	Clouds	overcast clouds
1696102293.907	2.57	0	296.04	1020	70	10000	Clouds	overcast clouds
1696102414.057	2.57	0	296.04	1020	70	10000	Clouds	overcast clouds
1696102534.251	2.57	0	296.03	1020	70	10000	Clouds	overcast clouds
1696102654.642	2.57	0	296.03	1020	70	10000	Clouds	overcast clouds
1696102774.790	2.57	0	296.03	1020	70	10000	Clouds	overcast clouds
1696102895.009	2.57	0	296.03	1020	70	10000	Clouds	overcast clouds
1696103015.188	2.57	0	296.03	1020	70	10000	Clouds	overcast clouds
1696103135.398	2.57	0	296.06	1019	70	10000	Clouds	overcast clouds
1696103255.604	2.57	0	296.06	1019	70	10000	Clouds	overcast clouds
1696103375.846	2.57	0	296.06	1019	70	10000	Clouds	overcast clouds
1696103496.030	2.57	0	296.06	1019	70	10000	Clouds	overcast clouds
1696103616.190	2.57	0	296.06	1019	70	10000	Clouds	overcast clouds
1696103736.337	2.57	0	296.01	1019	70	10000	Clouds	overcast clouds
1696103856.523	2.57	0	296.01	1019	70	10000	Clouds	overcast clouds
1696103976.718	2.57	0	296.01	1019	70	10000	Clouds	overcast clouds
1696104096.959	2.57	0	296.01	1019	70	10000	Clouds	overcast clouds
1696104217.109	2.57	0	296.01	1019	70	10000	Clouds	overcast clouds
1696104337.268	1.54	0	296.10	1020	71	10000	Clouds	few clouds
1696104457.636	1.54	0	296.10	1020	71	10000	Clouds	few clouds
1696104577.867	1.54	0	296.10	1020	71	10000	Clouds	few clouds
1696104698.002	1.54	0	296.10	1020	71	10000	Clouds	few clouds
1696104818.159	1.54	0	296.10	1020	71	10000	Clouds	few clouds
1696104938.324	1.54	0	296.08	1020	71	10000	Clouds	few clouds
1696105058.597	1.54	0	296.08	1020	71	10000	Clouds	few clouds
1696105178.762	1.54	0	296.08	1020	71	10000	Clouds	few clouds
1696105299.004	1.54	0	296.08	1020	71	10000	Clouds	few clouds
1696105419.170	1.54	0	296.10	1019	68	10000	Clouds	few clouds
1696105539.447	1.54	0	296.10	1019	68	10000	Clouds	few clouds
1696105659.608	1.54	0	296.10	1019	68	10000	Clouds	few clouds
1696105779.873	1.54	0	296.14	1019	68	10000	Clouds	few clouds
1696105900.150	1.54	0	296.14	1019	68	10000	Clouds	few clouds
1696106020.318	1.54	0	296.14	1019	68	10000	Clouds	few clouds
1696106140.470	1.54	0	296.14	1019	68	10000	Clouds	few clouds
1696106260.717	1.54	0	296.14	1019	68	10000	Clouds	few clouds
1696106380.942	1.79	0	296.06	1020	69	10000	Clouds	few clouds
1696106501.124	1.79	0	296.06	1020	69	10000	Clouds	few clouds
1696106621.345	1.79	0	296.06	1020	69	10000	Clouds	few clouds
1696106741.573	1.79	0	296.06	1020	69	10000	Clouds	few clouds
1696106861.722	1.79	0	296.06	1020	69	10000	Clouds	few clouds
1696106981.881	1.79	350	295.98	1020	70	10000	Clouds	few clouds
1696107102.041	1.79	350	295.98	1020	70	10000	Clouds	few clouds
1696107222.370	1.79	350	295.98	1020	70	10000	Clouds	few clouds
1696107342.611	1.79	350	295.98	1020	70	10000	Clouds	few clouds
1696107462.749	1.79	350	295.98	1020	70	10000	Clouds	few clouds
1696107582.950	1.79	350	296.02	1020	69	10000	Clouds	few clouds
1696107703.116	1.79	350	296.02	1020	69	10000	Clouds	few clouds
1696107823.310	1.79	350	296.02	1020	69	10000	Clouds	few clouds
1696107943.461	1.79	350	296.02	1020	69	10000	Clouds	few clouds
1696108063.609	1.79	350	296.02	1020	69	10000	Clouds	few clouds
1696108183.765	1.54	0	295.86	1020	70	10000	Clouds	overcast clouds
1696108303.929	1.54	0	295.86	1020	70	10000	Clouds	overcast clouds
1696108424.111	1.54	0	295.86	1020	70	10000	Clouds	overcast clouds
1696108544.366	1.54	0	295.86	1020	70	10000	Clouds	overcast clouds
